train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,none,source_only,6,0.5585481690204857,0.5295352579868543,0.6966243623101133
PhysioNet,WESAD,none,finetune_k5 (uses target labels),6,0.8486848397895743,0.8660074664514177,0.9101865136298422
PhysioNet,WESAD,none,coral,6,0.5719751627600468,0.5511868466898955,0.7081624305500325
PhysioNet,WESAD,none,mmd,6,0.773499369411337,0.725259233733279,0.8706554713508232
PhysioNet,WESAD,none,dann,6,0.7258728824150977,0.7326884877541675,0.8125106518355243
PhysioNet,WESAD,none,subject_dann,6,0.7383767170758866,0.6961124412080448,0.8471873473236908
PhysioNet,WESAD,none,source_only,7,0.5811442627793622,0.5667985659274997,0.6862736186699693
PhysioNet,WESAD,none,finetune_k5 (uses target labels),7,0.8614007120463362,0.873804244535952,0.9185078909612625
PhysioNet,WESAD,none,coral,7,0.5906314976196698,0.5805439184471443,0.6935509527001693
PhysioNet,WESAD,none,mmd,7,0.7295257518775635,0.6936787646410001,0.7957176780702852
PhysioNet,WESAD,none,dann,7,0.6877648756433709,0.6962263004375304,0.7963709906491085
PhysioNet,WESAD,none,subject_dann,7,0.7538375012782204,0.7329279204950813,0.8340415620419711
PhysioNet,WESAD,none,source_only,8,0.6305062888436935,0.6327452305279578,0.7755786077056798
PhysioNet,WESAD,none,finetune_k5 (uses target labels),8,0.8855784048036559,0.9021550250089665,0.9330463892874222
PhysioNet,WESAD,none,coral,8,0.6362128321952438,0.6395864425843012,0.782231034051788
PhysioNet,WESAD,none,mmd,8,0.6993853180780112,0.6686099865047233,0.7946837399020599
PhysioNet,WESAD,none,dann,8,0.7412967402542806,0.7500415647341044,0.8503857384704531
PhysioNet,WESAD,none,subject_dann,8,0.7383284287548431,0.74560208737957,0.8290082146955563
PhysioNet,WESAD,none,source_only,9,0.6215843114085419,0.6218768506541984,0.7259438946519263
PhysioNet,WESAD,none,finetune_k5 (uses target labels),9,0.8877092300334768,0.8983543819364714,0.9378287900526064
PhysioNet,WESAD,none,coral,9,0.6285804369809006,0.630877576721681,0.7392885141967664
PhysioNet,WESAD,none,mmd,9,0.7983934191539885,0.7570710472042042,0.8932771295149581
PhysioNet,WESAD,none,dann,9,0.7416631633963164,0.7032841661333809,0.8273380068853464
PhysioNet,WESAD,none,subject_dann,9,0.7496477793053299,0.6952423715908869,0.8582368513742289
WESAD,PhysioNet,subject_zscore,source_only,0,0.5337643678160919,0.4296348080828256,0.7005796670630201
