train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,subject_zscore,subject_dann,9,0.5357612318670485,0.3991314932394644,0.5507957372893292
PhysioNet,WESAD,subject_zscore,source_only,0,0.688798813811596,0.5981886041434465,0.9096440298592253
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),0,0.9366175912181988,0.9120549489978984,0.9840001380786357
PhysioNet,WESAD,subject_zscore,coral,0,0.6827741356390533,0.5909025805849711,0.8832899685273766
PhysioNet,WESAD,subject_zscore,mmd,0,0.7661140967811573,0.7143128915574737,0.7547748628043586
PhysioNet,WESAD,subject_zscore,dann,0,0.7303892606774,0.661132252210058,0.8865735743583334
PhysioNet,WESAD,subject_zscore,subject_dann,0,0.5656579141717701,0.5080504200586976,0.598144592276141
PhysioNet,WESAD,subject_zscore,source_only,1,0.7064666583345642,0.6227207288960253,0.8582879801847455
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),1,0.9538472159895061,0.9378042546088118,0.9826538713797508
PhysioNet,WESAD,subject_zscore,coral,1,0.6931277197686705,0.6100387110274116,0.8300762387374593
PhysioNet,WESAD,subject_zscore,mmd,1,0.7325650756138298,0.7031678036913639,0.8015492029586537
PhysioNet,WESAD,subject_zscore,dann,1,0.6992944224148705,0.6301543171310758,0.7975469532909911
PhysioNet,WESAD,subject_zscore,subject_dann,1,0.6739402133775693,0.5783259498714974,0.9137627395952871
PhysioNet,WESAD,subject_zscore,source_only,2,0.6617317896219876,0.5619681610130971,0.8557372206378603
