train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,none,source_only,5,0.6217665837284634,0.6220692090395481,0.660990094361767
WESAD,PhysioNet,none,finetune_k5 (uses target labels),5,0.9310344827586207,0.6772486772486772,0.9885057471264368
WESAD,PhysioNet,none,coral,5,0.6343246795925075,0.6339193744732652,0.6719520210318765
WESAD,PhysioNet,none,mmd,5,0.612389089714098,0.5910821412090448,0.654945777193559
WESAD,PhysioNet,none,dann,5,0.6391014506361203,0.6322475776562203,0.6641354865968734
WESAD,PhysioNet,none,subject_dann,5,0.664957044270222,0.6565687398132843,0.7278883620487302
WESAD,PhysioNet,none,source_only,6,0.6427280409370453,0.6427280409370453,0.6590066194075395
WESAD,PhysioNet,none,finetune_k5 (uses target labels),6,0.7385057471264367,0.5683962264150944,0.839080459770115
WESAD,PhysioNet,none,coral,6,0.6545936810478381,0.653881225157821,0.6758133420966153
WESAD,PhysioNet,none,mmd,6,0.6200765222290033,0.5981894029876582,0.6548988310407962
WESAD,PhysioNet,none,dann,6,0.6412257640486363,0.6362496750527137,0.6557908079432889
WESAD,PhysioNet,none,subject_dann,6,0.6390310314069761,0.6258971291866029,0.7015280972724286
WESAD,PhysioNet,none,source_only,7,0.6203347260691987,0.619756838905775,0.6562720060091075
WESAD,PhysioNet,none,finetune_k5 (uses target labels),7,0.896551724137931,0.6089743589743589,0.9482758620689655
WESAD,PhysioNet,none,coral,7,0.641272710201399,0.6390239651416122,0.6733486690765691
WESAD,PhysioNet,none,mmd,7,0.5941974555185203,0.5713444213444213,0.6468710389183606
WESAD,PhysioNet,none,dann,7,0.6235857471480212,0.6034042504135708,0.6425754659405662
WESAD,PhysioNet,none,subject_dann,7,0.6347824045819446,0.6156682027649769,0.7071264259893902
WESAD,PhysioNet,none,source_only,8,0.6280456316604854,0.6280456316604854,0.6692643537862072
WESAD,PhysioNet,none,finetune_k5 (uses target labels),8,0.9310344827586207,0.6772486772486772,0.9482758620689656
WESAD,PhysioNet,none,coral,8,0.6636660250692457,0.6621907509397674,0.685566405333083
WESAD,PhysioNet,none,mmd,8,0.5983991361907892,0.5764151814571983,0.6542650579784987
WESAD,PhysioNet,none,dann,8,0.6466949908455002,0.6305233360950013,0.6674569269048402
WESAD,PhysioNet,none,subject_dann,8,0.6523520022534153,0.642480249037626,0.7315384254260363
WESAD,PhysioNet,none,source_only,9,0.6462137927796817,0.645892019466715,0.6749683113468852
WESAD,PhysioNet,none,finetune_k5 (uses target labels),9,0.9396551724137931,0.6986591390261115,1.0
WESAD,PhysioNet,none,coral,9,0.6531618233885733,0.650964891885608,0.6830782592366555
WESAD,PhysioNet,none,mmd,9,0.607494953288578,0.5862713428703277,0.6435495986103938
WESAD,PhysioNet,none,dann,9,0.6320360546453219,0.6186962647726946,0.6539364349091592
WESAD,PhysioNet,none,subject_dann,9,0.6761537017041453,0.6683762850952009,0.7217384160368059
PhysioNet,WESAD,none,source_only,0,0.5963380409712202,0.5879390513844998,0.7482644609319078
PhysioNet,WESAD,none,finetune_k5 (uses target labels),0,0.9572646622251373,0.9547603260741284,0.9893420553004936
PhysioNet,WESAD,none,coral,0,0.596178973560724,0.5883021384584737,0.7496960676263733
PhysioNet,WESAD,none,mmd,0,0.6527075545658028,0.6206389404473527,0.7231431720314045
PhysioNet,WESAD,none,dann,0,0.7243134536943405,0.6834431889516634,0.8065172190471861
