split,accuracy,balanced_accuracy,macro_f1,inner_cv_balanced_accuracy,best_params,task,normalisation,modality,model
3,0.7606177606177607,0.7574435631482611,0.7561649659863945,0.7254101419877008,"{""layers"": ""64"", ""alpha"": 0.00013369615500434938, ""learning_rate_init"": 0.002919016665245406}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
4,0.7310606060606061,0.7240443536620951,0.725060506050605,0.701748481738746,"{""layers"": ""64"", ""alpha"": 0.03154669405686628, ""learning_rate_init"": 0.007429131365584126}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
5,0.8185328185328186,0.8108108108108109,0.813139918643027,0.6916125282784288,"{""layers"": ""64"", ""alpha"": 0.0020389573397761778, ""learning_rate_init"": 0.0070798187435795485}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
6,0.8218623481781376,0.8119727891156463,0.8139295986851116,0.7489701526638904,"{""layers"": ""32"", ""alpha"": 0.04463619666828756, ""learning_rate_init"": 0.009825342350184263}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
7,0.7297297297297297,0.7175106772422208,0.7196969696969697,0.683291304484198,"{""layers"": ""64-32"", ""alpha"": 0.028233461153324556, ""learning_rate_init"": 0.0018240529138817733}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
8,0.7803921568627451,0.769386208638545,0.7719724067450179,0.6963560202714086,"{""layers"": ""128-64"", ""alpha"": 0.00024090535173127271, ""learning_rate_init"": 0.009321780546949788}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
9,0.7164750957854407,0.702972972972973,0.7052197802197802,0.7132842959813402,"{""layers"": ""64"", ""alpha"": 0.007019802203666227, ""learning_rate_init"": 0.005010264799667966}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
10,0.7587548638132295,0.7611838006230529,0.7556434793276898,0.706915482213625,"{""layers"": ""64-32"", ""alpha"": 0.02182533654783491, ""learning_rate_init"": 0.0019819118030742675}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
11,0.7126436781609196,0.6818072866730585,0.6811733472319494,0.7031301635258403,"{""layers"": ""64-32"", ""alpha"": 0.004740317294108498, ""learning_rate_init"": 0.009018090941650117}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
12,0.7549407114624506,0.7435006435006435,0.7453902090637579,0.7104010733448938,"{""layers"": ""32"", ""alpha"": 0.0008720043596582283, ""learning_rate_init"": 0.006996737360054579}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
13,0.7568627450980392,0.7447619047619047,0.7467320261437909,0.7259489143712603,"{""layers"": ""64-32"", ""alpha"": 1.8214891579905372e-05, ""learning_rate_init"": 0.0018736791265723442}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
14,0.734375,0.7362478830834849,0.7311588831233011,0.6874231497050838,"{""layers"": ""128-64"", ""alpha"": 0.015410766451374376, ""learning_rate_init"": 0.0010521377089586282}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
15,0.7587548638132295,0.7524546358438975,0.7524546358438975,0.6655576873407095,"{""layers"": ""128-64"", ""alpha"": 0.0008150110010390816, ""learning_rate_init"": 0.0029163928283417154}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
16,0.7649402390438247,0.7605022831050228,0.7594262228503663,0.7161439494697511,"{""layers"": ""32"", ""alpha"": 0.004233074599403779, ""learning_rate_init"": 0.009955845130175955}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
17,0.6980392156862745,0.6840513983371126,0.6859656137544983,0.7595434775552027,"{""layers"": ""64-32"", ""alpha"": 0.022168962409046547, ""learning_rate_init"": 0.006315977248601308}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
18,0.8070866141732284,0.7976274673696393,0.7989824759751272,0.7329357986656645,"{""layers"": ""64-32"", ""alpha"": 0.005372900018757455, ""learning_rate_init"": 0.0021850459868061993}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
19,0.758893280632411,0.7701514568091388,0.758152727500666,0.7150378671871351,"{""layers"": ""128-64"", ""alpha"": 2.365888743986459e-05, ""learning_rate_init"": 0.0010593640857377918}",shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,mlp
0,0.7793594306049823,0.7096061420658195,0.7162527916399549,0.6898253194836492,"{""n_estimators"": 550, ""max_depth"": 7, ""learning_rate"": 0.19569044209928566, ""subsample"": 0.6356693228315501, ""colsample_bytree"": 0.5543929808482054, ""min_child_weight"": 1, ""gamma"": 1.470872666740205, ""reg_lambda"": 0.11633145793247932}",within_WESAD,subject_zscore,all_modalities,xgboost
1,0.8231046931407943,0.7512218659233492,0.7502533210253799,0.652361071470977,"{""n_estimators"": 600, ""max_depth"": 7, ""learning_rate"": 0.013644857526800728, ""subsample"": 0.6425917303386642, ""colsample_bytree"": 0.5322662804472089, ""min_child_weight"": 7, ""gamma"": 0.19575698757797366, ""reg_lambda"": 0.2467611654151972}",within_WESAD,subject_zscore,all_modalities,xgboost
2,0.6268115942028986,0.6228703142930001,0.6069651569117178,0.7296895526994237,"{""n_estimators"": 600, ""max_depth"": 3, ""learning_rate"": 0.08947807993794893, ""subsample"": 0.6290016216839437, ""colsample_bytree"": 0.8252786895485897, ""min_child_weight"": 1, ""gamma"": 3.664978097709442, ""reg_lambda"": 0.0948549510086451}",within_WESAD,subject_zscore,all_modalities,xgboost
3,0.7482014388489209,0.7139285554661661,0.7063485795061147,0.6153123858228073,"{""n_estimators"": 600, ""max_depth"": 6, ""learning_rate"": 0.0889719379603755, ""subsample"": 0.6044842767360165, ""colsample_bytree"": 0.6752578344626261, ""min_child_weight"": 2, ""gamma"": 3.2434646169270915, ""reg_lambda"": 0.059148656902106224}",within_WESAD,subject_zscore,all_modalities,xgboost
4,0.8178571428571428,0.7691605441821145,0.7706217834252671,0.6511249348198022,"{""n_estimators"": 250, ""max_depth"": 7, ""learning_rate"": 0.1752993300566335, ""subsample"": 0.8310486029165136, ""colsample_bytree"": 0.6474467751444497, ""min_child_weight"": 1, ""gamma"": 2.177525383339529, ""reg_lambda"": 0.010859622420957902}",within_WESAD,subject_zscore,all_modalities,xgboost
5,0.8194945848375451,0.7860889053818756,0.7849489115163346,0.6680090431578933,"{""n_estimators"": 500, ""max_depth"": 7, ""learning_rate"": 0.07244230839326823, ""subsample"": 0.7823107866630893, ""colsample_bytree"": 0.7015782133311342, ""min_child_weight"": 1, ""gamma"": 0.5676431839333151, ""reg_lambda"": 0.5450349653476453}",within_WESAD,subject_zscore,all_modalities,xgboost
6,0.6762589928057554,0.6473443832043293,0.6433634373010648,0.7067311750280038,"{""n_estimators"": 400, ""max_depth"": 8, ""learning_rate"": 0.13407174706923164, ""subsample"": 0.6817946350082964, ""colsample_bytree"": 0.5864832694731237, ""min_child_weight"": 5, ""gamma"": 1.1827999753386718, ""reg_lambda"": 1.902483019953244}",within_WESAD,subject_zscore,all_modalities,xgboost
7,0.697508896797153,0.6345157994417863,0.6354919556956908,0.7527193126149282,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.18866907449257578, ""subsample"": 0.9503402869916892, ""colsample_bytree"": 0.7149247445626887, ""min_child_weight"": 1, ""gamma"": 0.36670877872975904, ""reg_lambda"": 1.015700130139294}",within_WESAD,subject_zscore,all_modalities,xgboost
8,0.7589928057553957,0.7054485338011389,0.708814842208182,0.6512046237163669,"{""n_estimators"": 400, ""max_depth"": 8, ""learning_rate"": 0.2941580620900302, ""subsample"": 0.6568857703793479, ""colsample_bytree"": 0.5385104520704989, ""min_child_weight"": 3, ""gamma"": 0.41462002139673565, ""reg_lambda"": 0.10508121624020511}",within_WESAD,subject_zscore,all_modalities,xgboost
9,0.7572463768115942,0.7058182427900738,0.7055614124118061,0.6725320711069291,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.016691306838196515, ""subsample"": 0.6269298890005084, ""colsample_bytree"": 0.510662563376358, ""min_child_weight"": 1, ""gamma"": 2.2388943014209164, ""reg_lambda"": 0.017679789370487264}",within_WESAD,subject_zscore,all_modalities,xgboost
10,0.8700361010830325,0.8092888249313527,0.8100026227194346,0.6609690441812041,"{""n_estimators"": 250, ""max_depth"": 3, ""learning_rate"": 0.09050034623158179, ""subsample"": 0.9015551846140711, ""colsample_bytree"": 0.8804672979006287, ""min_child_weight"": 4, ""gamma"": 0.2691257521133383, ""reg_lambda"": 0.038667388595601114}",within_WESAD,subject_zscore,all_modalities,xgboost
11,0.6654804270462633,0.6107691102756893,0.6100515474373998,0.671876402884219,"{""n_estimators"": 250, ""max_depth"": 2, ""learning_rate"": 0.014113742441515111, ""subsample"": 0.8232631252923219, ""colsample_bytree"": 0.8253693183895132, ""min_child_weight"": 8, ""gamma"": 0.9595048797881592, ""reg_lambda"": 4.756127423400498}",within_WESAD,subject_zscore,all_modalities,xgboost
12,0.6843971631205674,0.6403749759012918,0.6309760506144205,0.711317551026642,"{""n_estimators"": 500, ""max_depth"": 2, ""learning_rate"": 0.23538622717186514, ""subsample"": 0.7071621810304277, ""colsample_bytree"": 0.9154587702202579, ""min_child_weight"": 7, ""gamma"": 0.7603081568314531, ""reg_lambda"": 1.017419875390814}",within_WESAD,subject_zscore,all_modalities,xgboost
13,0.7419354838709677,0.6397127716514922,0.6408796829663765,0.6821522107910205,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.2738165068385673, ""subsample"": 0.7021745541626802, ""colsample_bytree"": 0.7656907949209761, ""min_child_weight"": 2, ""gamma"": 1.9033484787860457, ""reg_lambda"": 0.22798633832569817}",within_WESAD,subject_zscore,all_modalities,xgboost
14,0.8478260869565217,0.7678889102920015,0.7604620107080667,0.7091200410899076,"{""n_estimators"": 500, ""max_depth"": 7, ""learning_rate"": 0.03758972609959214, ""subsample"": 0.6072521582747437, ""colsample_bytree"": 0.5082909275100559, ""min_child_weight"": 7, ""gamma"": 2.256524580803814, ""reg_lambda"": 0.5131907049494382}",within_WESAD,subject_zscore,all_modalities,xgboost
15,0.602112676056338,0.5073438344844472,0.5185443169705602,0.7403174494057566,"{""n_estimators"": 500, ""max_depth"": 4, ""learning_rate"": 0.20014125894097362, ""subsample"": 0.7650060060397974, ""colsample_bytree"": 0.6496103491963197, ""min_child_weight"": 5, ""gamma"": 0.44086105853258983, ""reg_lambda"": 2.8764084848553497}",within_WESAD,subject_zscore,all_modalities,xgboost
16,0.6042402826855123,0.536967418546366,0.5466661184229208,0.7025952040880692,"{""n_estimators"": 200, ""max_depth"": 2, ""learning_rate"": 0.10766796234055262, ""subsample"": 0.759053372618488, ""colsample_bytree"": 0.9928794433727729, ""min_child_weight"": 8, ""gamma"": 1.4299611630400055, ""reg_lambda"": 2.5527612145663925}",within_WESAD,subject_zscore,all_modalities,xgboost
17,0.6308243727598566,0.5918684314702014,0.5854675573111727,0.7014360613760777,"{""n_estimators"": 350, ""max_depth"": 2, ""learning_rate"": 0.017745070428530817, ""subsample"": 0.6283741952169204, ""colsample_bytree"": 0.7402748743743398, ""min_child_weight"": 2, ""gamma"": 2.538735164260629, ""reg_lambda"": 2.335681754461987}",within_WESAD,subject_zscore,all_modalities,xgboost
18,0.7890909090909091,0.7273674242424243,0.732131725336741,0.6792345452504337,"{""n_estimators"": 500, ""max_depth"": 4, ""learning_rate"": 0.01104068299439222, ""subsample"": 0.929844587471621, ""colsample_bytree"": 0.9241161085187479, ""min_child_weight"": 2, ""gamma"": 2.306140702095807, ""reg_lambda"": 0.19730952590284384}",within_WESAD,subject_zscore,all_modalities,xgboost
19,0.7769784172661871,0.6945255046899186,0.6943366993680762,0.6678143157245526,"{""n_estimators"": 550, ""max_depth"": 7, ""learning_rate"": 0.17147021640403826, ""subsample"": 0.700375242924727, ""colsample_bytree"": 0.5161037274812331, ""min_child_weight"": 1, ""gamma"": 3.2094814627462775, ""reg_lambda"": 0.03203797170173072}",within_WESAD,subject_zscore,all_modalities,xgboost
0,0.6903914590747331,0.6274384335717103,0.6242445016718192,0.6879577016560429,"{""n_estimators"": 400, ""max_depth"": 3, ""min_samples_leaf"": 6, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
1,0.7581227436823105,0.7404444702540801,0.7217818945760123,0.6735323625578927,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}",within_WESAD,subject_zscore,all_modalities,random_forest
2,0.5833333333333334,0.6036557090641943,0.5807055112095031,0.725977274207794,"{""n_estimators"": 400, ""max_depth"": 9, ""min_samples_leaf"": 9, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
3,0.6798561151079137,0.6577109591490122,0.6472397619912648,0.646874022371073,"{""n_estimators"": 400, ""max_depth"": 3, ""min_samples_leaf"": 8, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
4,0.8357142857142857,0.834579346092504,0.8128135713560427,0.6458204220095091,"{""n_estimators"": 500, ""max_depth"": 11, ""min_samples_leaf"": 9, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
5,0.7328519855595668,0.6916678469853715,0.6819390287132223,0.6746552651417005,"{""n_estimators"": 500, ""max_depth"": 3, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",within_WESAD,subject_zscore,all_modalities,random_forest
6,0.6834532374100719,0.6586391036179416,0.6598831860888967,0.6942063554534919,"{""n_estimators"": 500, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
7,0.6548042704626335,0.6054431177375257,0.599208826235146,0.7112083741470476,"{""n_estimators"": 400, ""max_depth"": 19, ""min_samples_leaf"": 8, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
8,0.7230215827338129,0.699543163256606,0.6910645938864883,0.648670349594651,"{""n_estimators"": 400, ""max_depth"": 14, ""min_samples_leaf"": 10, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
9,0.6920289855072463,0.6630617035546613,0.6593425728791353,0.6689894628235559,"{""n_estimators"": 600, ""max_depth"": 3, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
10,0.7906137184115524,0.766771242903924,0.7534313492377565,0.6357942169161369,"{""n_estimators"": 300, ""max_depth"": 3, ""min_samples_leaf"": 7, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
11,0.6120996441281139,0.5584114761335156,0.5585567103654998,0.6679166569966216,"{""n_estimators"": 400, ""max_depth"": 5, ""min_samples_leaf"": 10, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
12,0.599290780141844,0.5508241758241759,0.5492470059649205,0.6913216252672992,"{""n_estimators"": 400, ""max_depth"": 14, ""min_samples_leaf"": 7, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
13,0.6523297491039427,0.5595618821450403,0.5610746991150176,0.6757304159292709,"{""n_estimators"": 200, ""max_depth"": 4, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",within_WESAD,subject_zscore,all_modalities,random_forest
14,0.855072463768116,0.7897125310187756,0.7859188753184297,0.6795423222307498,"{""n_estimators"": 300, ""max_depth"": 13, ""min_samples_leaf"": 5, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
15,0.5633802816901409,0.5042723838089116,0.5154066089979517,0.7274645401215514,"{""n_estimators"": 300, ""max_depth"": 7, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}",within_WESAD,subject_zscore,all_modalities,random_forest
16,0.6042402826855123,0.5464855320118478,0.5456524425162317,0.6788088141122998,"{""n_estimators"": 200, ""max_depth"": 20, ""min_samples_leaf"": 8, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
17,0.5734767025089605,0.5409914569206604,0.5403138528138528,0.6861437689492155,"{""n_estimators"": 200, ""max_depth"": 3, ""min_samples_leaf"": 7, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
18,0.7745454545454545,0.7251217532467532,0.7253060967312518,0.6906789333321596,"{""n_estimators"": 600, ""max_depth"": 16, ""min_samples_leaf"": 10, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
19,0.7913669064748201,0.6985129557894778,0.6884109949157332,0.6359342526267441,"{""n_estimators"": 200, ""max_depth"": 13, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",within_WESAD,subject_zscore,all_modalities,random_forest
0,0.7402135231316725,0.6752976496715886,0.6867565834509525,0.7158724793328982,"{""layers"": ""32"", ""alpha"": 0.0013924512093349288, ""learning_rate_init"": 0.004676664238388979}",within_WESAD,subject_zscore,all_modalities,mlp
1,0.7942238267148014,0.6819139764842743,0.6343792643045361,0.6354426439512345,"{""layers"": ""64-32"", ""alpha"": 0.005854751355295724, ""learning_rate_init"": 0.0004275936647080326}",within_WESAD,subject_zscore,all_modalities,mlp
2,0.717391304347826,0.6431007631919272,0.6435964279917624,0.7231985958801107,"{""layers"": ""64-32"", ""alpha"": 0.0006660163291054888, ""learning_rate_init"": 0.007202232517081838}",within_WESAD,subject_zscore,all_modalities,mlp
3,0.7482014388489209,0.6767090149280415,0.6755524309499097,0.6540031515012075,"{""layers"": ""64-32"", ""alpha"": 9.86522706355237e-05, ""learning_rate_init"": 0.004789477185857419}",within_WESAD,subject_zscore,all_modalities,mlp
4,0.8107142857142857,0.7541035353535354,0.7464592641742944,0.6613181621095637,"{""layers"": ""64"", ""alpha"": 0.00020362046811831766, ""learning_rate_init"": 0.0066897760167755616}",within_WESAD,subject_zscore,all_modalities,mlp
5,0.7545126353790613,0.6852709917321036,0.6938287700999566,0.7123144146222763,"{""layers"": ""64"", ""alpha"": 0.004469534836820568, ""learning_rate_init"": 0.0009580150188953733}",within_WESAD,subject_zscore,all_modalities,mlp
6,0.7050359712230215,0.6342088504458647,0.6357472868698912,0.6985408776105952,"{""layers"": ""64"", ""alpha"": 1.1415727203250628e-05, ""learning_rate_init"": 0.001981157452859609}",within_WESAD,subject_zscore,all_modalities,mlp
