task,normalisation,modality,model,n,accuracy_mean,accuracy_sd,accuracy_ci95_low,accuracy_ci95_high,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,macro_f1_mean,macro_f1_sd,macro_f1_ci95_low,macro_f1_ci95_high
cross_dataset_WESAD_to_PhysioNet,subject_zscore,all_modalities,mlp,5.0,0.4793103448275862,0.015342277342263502,0.4602603914012403,0.49836029825393213,0.5341954022988505,0.013016559445231855,0.518033209055227,0.5503575955424741,0.42433574581909134,0.024445457032598022,0.39398270190207735,0.4546887897361053
cross_dataset_WESAD_to_PhysioNet,subject_zscore,physiology_only,xgboost,5.0,0.48669950738916257,0.005670376568089302,0.47965880494830787,0.49374020983001726,0.5452586206896551,0.004543502385299399,0.539617117352076,0.5509001240272343,0.42300751642896844,0.010115074771324948,0.4104479922462751,0.4355670406116618
cross_dataset_WESAD_to_PhysioNet,subject_zscore,physiology_only,random_forest,5.0,0.49064039408866994,0.006834697992862845,0.48215399565233663,0.49912679252500325,0.5435344827586206,0.006001896142013055,0.536082144398125,0.5509868211191162,0.44284927834330184,0.010342653847899131,0.43000717741448186,0.45569137927212183
cross_dataset_WESAD_to_PhysioNet,subject_zscore,physiology_only,mlp,5.0,0.48571428571428565,0.011735102708937555,0.47114323116537443,0.5002853402631969,0.5419540229885057,0.011297252170004907,0.5279266316903812,0.5559814142866302,0.4279756618861884,0.019495899060330776,0.4037683059103611,0.4521830178620157
cross_dataset_WESAD_to_PhysioNet,subject_zscore,acc_only,xgboost,5.0,0.4802955665024631,0.01168329184791273,0.4657888436344023,0.49480228937052384,0.5120689655172415,0.012713690692890231,0.4962828334995814,0.5278550975349016,0.468010067280667,0.012516075807474927,0.4524693065517363,0.48355082800959776
cross_dataset_WESAD_to_PhysioNet,subject_zscore,acc_only,random_forest,5.0,0.47438423645320194,0.00931412335033944,0.4628192248142564,0.48594924809214746,0.5176724137931034,0.005782934424568425,0.5104919523141436,0.5248528752720631,0.4407529187662784,0.03202731447940724,0.4009857554180483,0.48052008211450853
cross_dataset_WESAD_to_PhysioNet,subject_zscore,acc_only,mlp,5.0,0.4733990147783251,0.011340753136178692,0.4593176098966156,0.4874804196600346,0.4988505747126436,0.012048850917374582,0.4838899503088152,0.513811199116472,0.46728836902823623,0.011151963891671635,0.45344137695467923,0.4811353611017932
cross_dataset_PhysioNet_to_WESAD,subject_zscore,all_modalities,xgboost,5.0,0.6980615735461801,0.03842662299615271,0.6503486191993084,0.7457745278930519,0.737829070705464,0.04815382367235631,0.678038201475647,0.797619939935281,0.6957332956668735,0.039929644363619655,0.6461540937994871,0.7453124975342599
cross_dataset_PhysioNet_to_WESAD,subject_zscore,all_modalities,random_forest,5.0,0.736830102622577,0.01141390536487316,0.7226578672521091,0.7510023379930448,0.7853930669332939,0.011939286748677036,0.7705684844132303,0.8002176494533575,0.7358192228612219,0.011375941119301515,0.7216941263276994,0.7499443193947445
cross_dataset_PhysioNet_to_WESAD,subject_zscore,all_modalities,mlp,5.0,0.7188141391106043,0.04862203996950946,0.65844190256124,0.7791863756599686,0.7662203310874529,0.035216570376979346,0.7224931835101485,0.8099474786647574,0.7172550634632084,0.04697940523124551,0.6589224273305453,0.7755876995958716
cross_dataset_PhysioNet_to_WESAD,subject_zscore,physiology_only,xgboost,5.0,0.5678449258836944,0.011931841240853105,0.5530295881826441,0.5826602635847447,0.663021371842796,0.011144576195763511,0.6491835528052777,0.6768591908803142,0.559844009487293,0.012902796867479135,0.5438230711408079,0.5758649478337781
cross_dataset_PhysioNet_to_WESAD,subject_zscore,physiology_only,random_forest,5.0,0.578563283922463,0.02198644933460515,0.5512635013353527,0.6058630665095733,0.6717598536579823,0.018162740784316397,0.6492078323173894,0.6943118749985752,0.5716480557947646,0.02409267795425362,0.5417330449586504,0.6015630666308789
cross_dataset_PhysioNet_to_WESAD,subject_zscore,physiology_only,mlp,5.0,0.5924743443557583,0.05387971854125144,0.5255738376097345,0.6593748511017821,0.674135070955427,0.027582890562024582,0.6398863887781667,0.7083837531326873,0.5858372109763472,0.056426373782780204,0.5157746141010803,0.6558998078516142
cross_dataset_PhysioNet_to_WESAD,subject_zscore,acc_only,xgboost,5.0,0.5703534777651083,0.02090736307354425,0.5443935577393135,0.596313397790903,0.5376285321486599,0.026041166479009538,0.5052941532604431,0.5699629110368767,0.536236894587549,0.024479211149582767,0.5058419393986838,0.5666318497764141
cross_dataset_PhysioNet_to_WESAD,subject_zscore,acc_only,random_forest,5.0,0.5835803876852907,0.016511997791763537,0.5630780344888379,0.6040827408817436,0.5588856191698953,0.024703055671799045,0.5282127242965992,0.5895585140431915,0.5558383208047352,0.02245947526156106,0.5279511989539067,0.5837254426555636
cross_dataset_PhysioNet_to_WESAD,subject_zscore,acc_only,mlp,5.0,0.6209806157354618,0.05533800811058562,0.5522694033322397,0.6896918281386839,0.6022025155374774,0.059779622234657874,0.5279763107824814,0.6764287202924734,0.5971745281190233,0.05788805810642821,0.5252970104423438,0.6690520457957028
