features,test_dataset,trained_on,split,balanced_accuracy,auroc
hr_hrv_eda,Campanella2024,other_datasets_only,6,0.7697368421052632,0.8092105263157895
hr_hrv_eda,Campanella2024,all_datasets,6,0.7905701754385965,0.8179824561403509
hr_hrv_eda,Campanella2024,within_dataset,7,0.7976190476190477,0.8630952380952381
hr_hrv_eda,Campanella2024,other_datasets_only,7,0.8244047619047619,0.9186507936507937
hr_hrv_eda,Campanella2024,all_datasets,7,0.8422619047619048,0.9206349206349206
hr_hrv_eda,Campanella2024,within_dataset,8,0.634963768115942,0.838768115942029
hr_hrv_eda,Campanella2024,other_datasets_only,8,0.7228260869565217,0.7210144927536232
hr_hrv_eda,Campanella2024,all_datasets,8,0.7019927536231885,0.7409420289855072
hr_hrv_eda,Campanella2024,within_dataset,9,0.6458333333333333,0.6302083333333334
hr_hrv_eda,Campanella2024,other_datasets_only,9,0.6979166666666667,0.765625
hr_hrv_eda,Campanella2024,all_datasets,9,0.7395833333333333,0.7890625
hr_hrv_eda,Campanella2024,within_dataset,10,0.6517857142857143,0.6448412698412698
hr_hrv_eda,Campanella2024,other_datasets_only,10,0.5833333333333333,0.7222222222222222
hr_hrv_eda,Campanella2024,all_datasets,10,0.625,0.7380952380952381
hr_hrv_eda,Campanella2024,within_dataset,11,0.5416666666666666,0.5625
hr_hrv_eda,Campanella2024,other_datasets_only,11,0.5902777777777778,0.7708333333333334
hr_hrv_eda,Campanella2024,all_datasets,11,0.6319444444444444,0.7893518518518519
hr_hrv_eda,Campanella2024,within_dataset,12,0.6696428571428572,0.6666666666666666
hr_hrv_eda,Campanella2024,other_datasets_only,12,0.5803571428571428,0.6587301587301587
hr_hrv_eda,Campanella2024,all_datasets,12,0.5565476190476191,0.6646825396825397
hr_hrv_eda,Campanella2024,within_dataset,13,0.8079710144927537,0.822463768115942
hr_hrv_eda,Campanella2024,other_datasets_only,13,0.7255434782608696,0.8034420289855072
hr_hrv_eda,Campanella2024,all_datasets,13,0.7047101449275363,0.8043478260869565
hr_hrv_eda,Campanella2024,within_dataset,14,0.6041666666666666,0.6408730158730158
hr_hrv_eda,Campanella2024,other_datasets_only,14,0.7261904761904762,0.9186507936507937
hr_hrv_eda,Campanella2024,all_datasets,14,0.7053571428571428,0.9285714285714285
hr_hrv_eda,Campanella2024,within_dataset,15,0.75,0.7023809523809523
hr_hrv_eda,Campanella2024,other_datasets_only,15,0.6875,0.8174603174603174
hr_hrv_eda,Campanella2024,all_datasets,15,0.7083333333333333,0.8293650793650794
hr_hrv_eda,Campanella2024,within_dataset,16,0.7529761904761905,0.8154761904761905
hr_hrv_eda,Campanella2024,other_datasets_only,16,0.6101190476190476,0.7321428571428572
hr_hrv_eda,Campanella2024,all_datasets,16,0.6547619047619048,0.7341269841269841
hr_hrv_eda,Campanella2024,within_dataset,17,0.6567028985507246,0.7735507246376812
hr_hrv_eda,Campanella2024,other_datasets_only,17,0.7454710144927537,0.855072463768116
hr_hrv_eda,Campanella2024,all_datasets,17,0.7898550724637681,0.8768115942028987
hr_hrv_eda,Campanella2024,within_dataset,18,0.7,0.7833333333333333
hr_hrv_eda,Campanella2024,other_datasets_only,18,0.8125,0.775
hr_hrv_eda,Campanella2024,all_datasets,18,0.8375,0.7833333333333333
hr_hrv_eda,Campanella2024,within_dataset,19,0.7291666666666666,0.7142857142857143
hr_hrv_eda,Campanella2024,other_datasets_only,19,0.7767857142857142,0.878968253968254
hr_hrv_eda,Campanella2024,all_datasets,19,0.7976190476190477,0.8690476190476191
hr_hrv_eda,PhysioNet,within_dataset,0,0.6595295055821372,0.7637161084529505
hr_hrv_eda,PhysioNet,other_datasets_only,0,0.6789074960127592,0.7951355661881978
hr_hrv_eda,PhysioNet,all_datasets,0,0.7077352472089314,0.8273524720893142
hr_hrv_eda,PhysioNet,within_dataset,1,0.7183389074693423,0.8204013377926421
hr_hrv_eda,PhysioNet,other_datasets_only,1,0.7192307692307692,0.788294314381271
hr_hrv_eda,PhysioNet,all_datasets,1,0.7663879598662208,0.8180602006688963
hr_hrv_eda,PhysioNet,within_dataset,2,0.6674657534246575,0.7785007610350075
hr_hrv_eda,PhysioNet,other_datasets_only,2,0.6853881278538813,0.7808219178082192
hr_hrv_eda,PhysioNet,all_datasets,2,0.7050228310502282,0.7850837138508371
hr_hrv_eda,PhysioNet,within_dataset,3,0.640001500150015,0.7292604260426042
hr_hrv_eda,PhysioNet,other_datasets_only,3,0.6722547254725473,0.7777527752775278
