features,test_dataset,trained_on,split,balanced_accuracy,auroc
physiology,WESAD,within_dataset,13,0.903225806451613,0.9802289281997919
physiology,WESAD,other_datasets_only,13,0.8179723502304147,0.8561766017541251
physiology,WESAD,all_datasets,13,0.7845622119815668,0.9169763639066448
physiology,WESAD,within_dataset,14,0.9075997813012575,0.9774271655080841
physiology,WESAD,other_datasets_only,14,0.7920799812543935,0.9031476997578692
physiology,WESAD,all_datasets,14,0.9229867999687573,0.9864875419823479
physiology,WESAD,within_dataset,15,0.781277942086801,0.8365774812573079
physiology,WESAD,other_datasets_only,15,0.6261434761675494,0.6047183437650457
physiology,WESAD,all_datasets,15,0.7803150147878121,0.8778457940711191
physiology,WESAD,within_dataset,16,0.9140832285993576,0.9838709677419355
physiology,WESAD,other_datasets_only,16,0.7391774891774892,0.8099427454266164
physiology,WESAD,all_datasets,16,0.9054950425918168,0.9613182516408323
physiology,WESAD,within_dataset,17,0.8872354497354498,0.9806731334509112
physiology,WESAD,other_datasets_only,17,0.8052248677248677,0.8769106407995296
physiology,WESAD,all_datasets,17,0.8921957671957672,0.9859641387419165
physiology,WESAD,within_dataset,18,0.9034883720930232,0.9749612403100775
physiology,WESAD,other_datasets_only,18,0.7594961240310077,0.8521705426356588
physiology,WESAD,all_datasets,18,0.8112403100775194,0.9203875968992248
physiology,WESAD,within_dataset,19,0.9515382317801673,0.9860364396654719
physiology,WESAD,other_datasets_only,19,0.6698775388291518,0.6706242532855435
physiology,WESAD,all_datasets,19,0.7738201911589009,0.8981481481481481
hr_hrv_eda,Stress-Predict,within_dataset,0,0.6319202646239555,0.6843082636954503
hr_hrv_eda,Stress-Predict,other_datasets_only,0,0.630338904363974,0.7115976090993501
hr_hrv_eda,Stress-Predict,all_datasets,0,0.6278580547818013,0.7025882079851439
hr_hrv_eda,Stress-Predict,within_dataset,1,0.6563829111915191,0.7246318161620009
hr_hrv_eda,Stress-Predict,other_datasets_only,1,0.610344061448613,0.6406716181044881
hr_hrv_eda,Stress-Predict,all_datasets,1,0.6732209737827715,0.7397479845108869
hr_hrv_eda,Stress-Predict,within_dataset,2,0.6410650281618023,0.7068689971915777
hr_hrv_eda,Stress-Predict,other_datasets_only,2,0.6046020884730562,0.6808406647116324
hr_hrv_eda,Stress-Predict,all_datasets,2,0.6577991900572546,0.7159149094632966
hr_hrv_eda,Stress-Predict,within_dataset,3,0.6759630610764973,0.7079220375604919
