features,test_dataset,trained_on,split,balanced_accuracy,auroc
physiology,Campanella2024,all_datasets,12,0.9107142857142857,0.9166666666666666
physiology,Campanella2024,within_dataset,13,0.8722826086956521,0.967391304347826
physiology,Campanella2024,other_datasets_only,13,0.7880434782608696,0.8641304347826086
physiology,Campanella2024,all_datasets,13,0.8288043478260869,0.9166666666666666
physiology,Campanella2024,within_dataset,14,0.8571428571428572,0.9880952380952381
physiology,Campanella2024,other_datasets_only,14,0.8511904761904762,0.9444444444444444
physiology,Campanella2024,all_datasets,14,0.9136904761904762,0.9583333333333333
physiology,Campanella2024,within_dataset,15,0.9791666666666667,1.0
physiology,Campanella2024,other_datasets_only,15,0.8035714285714286,0.8611111111111112
physiology,Campanella2024,all_datasets,15,0.8690476190476191,0.9067460317460319
physiology,Campanella2024,within_dataset,16,0.9285714285714286,0.9523809523809523
physiology,Campanella2024,other_datasets_only,16,0.8214285714285714,0.8650793650793651
physiology,Campanella2024,all_datasets,16,0.8452380952380952,0.875
physiology,Campanella2024,within_dataset,17,0.8931159420289855,0.9818840579710145
physiology,Campanella2024,other_datasets_only,17,0.8514492753623188,0.9148550724637681
physiology,Campanella2024,all_datasets,17,0.8514492753623188,0.927536231884058
physiology,Campanella2024,within_dataset,18,0.975,0.9875
physiology,Campanella2024,other_datasets_only,18,0.825,0.8958333333333333
physiology,Campanella2024,all_datasets,18,0.8,0.9291666666666667
physiology,Campanella2024,within_dataset,19,0.6904761904761905,0.857142857142857
physiology,Campanella2024,other_datasets_only,19,0.6875,0.6964285714285715
physiology,Campanella2024,all_datasets,19,0.7291666666666666,0.7341269841269841
physiology,PhysioNet,within_dataset,0,0.7882775119617225,0.8405103668261563
physiology,PhysioNet,other_datasets_only,0,0.7418261562998405,0.7317384370015949
physiology,PhysioNet,all_datasets,0,0.74274322169059,0.7852472089314195
physiology,PhysioNet,within_dataset,1,0.8024526198439241,0.9053511705685618
physiology,PhysioNet,other_datasets_only,1,0.7981047937569676,0.8726867335562988
physiology,PhysioNet,all_datasets,1,0.812876254180602,0.9163879598662208
physiology,PhysioNet,within_dataset,2,0.7391933028919331,0.8462709284627092
physiology,PhysioNet,other_datasets_only,2,0.7442161339421614,0.7688736681887367
physiology,PhysioNet,all_datasets,2,0.7544520547945206,0.8192541856925418
physiology,PhysioNet,within_dataset,3,0.7563756375637564,0.8425592559255927
physiology,PhysioNet,other_datasets_only,3,0.7026702670267027,0.7372487248724873
physiology,PhysioNet,all_datasets,3,0.7235598559855986,0.8028802880288028
physiology,PhysioNet,within_dataset,4,0.8067134138423582,0.9029996104402025
physiology,PhysioNet,other_datasets_only,4,0.8116803012595767,0.8763796909492273
physiology,PhysioNet,all_datasets,4,0.8377808076873133,0.8993637189975329
physiology,PhysioNet,within_dataset,5,0.8155830753353973,0.8819401444788442
physiology,PhysioNet,other_datasets_only,5,0.7445476436188511,0.8361197110423116
physiology,PhysioNet,all_datasets,5,0.818954248366013,0.903405572755418
physiology,PhysioNet,within_dataset,6,0.7822709163346613,0.8448207171314741
physiology,PhysioNet,other_datasets_only,6,0.7183266932270916,0.7143426294820717
physiology,PhysioNet,all_datasets,6,0.7228585657370519,0.7653386454183266
physiology,PhysioNet,within_dataset,7,0.6815878378378378,0.7769331831831832
physiology,PhysioNet,other_datasets_only,7,0.683277027027027,0.7320758258258259
physiology,PhysioNet,all_datasets,7,0.6793355855855856,0.7783408408408408
physiology,PhysioNet,within_dataset,8,0.7732638888888889,0.8674382716049382
physiology,PhysioNet,other_datasets_only,8,0.634375,0.7024691358024692
physiology,PhysioNet,all_datasets,8,0.646875,0.7679783950617284
physiology,PhysioNet,within_dataset,9,0.7547101449275362,0.8752898550724637
