train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,none,finetune_k5 (uses target labels),9,0.6767123287671233,0.5384615384615384,0.7616438356164382
WESAD,PhysioNet,none,coral,9,0.5239577438219204,0.4979802820758592,0.5265987549518958
WESAD,PhysioNet,none,mmd,9,0.5517826825127334,0.5269909688013137,0.5628183361629882
WESAD,PhysioNet,none,dann,9,0.5386719486889266,0.5226050496764196,0.572934352009055
WESAD,PhysioNet,none,subject_dann,9,0.5406998679494435,0.49829603021092383,0.5537398604036974
PhysioNet,WESAD,none,source_only,0,0.5223690382258939,0.5223791111641579,0.5284139871937983
PhysioNet,WESAD,none,finetune_k5 (uses target labels),0,0.8175441425461583,0.7960845120407388,0.9089383616866886
PhysioNet,WESAD,none,coral,0,0.5176767034029881,0.5176181229773463,0.5245670362115168
PhysioNet,WESAD,none,mmd,0,0.5024216156466914,0.49839468443846957,0.5206946328125284
PhysioNet,WESAD,none,dann,0,0.4781291019296568,0.4765819218693453,0.49718750795388017
PhysioNet,WESAD,none,subject_dann,0,0.5353025019725622,0.5048530474031206,0.5178657784985257
PhysioNet,WESAD,none,source_only,1,0.48231602447795274,0.4823132183908046,0.4827123549666755
PhysioNet,WESAD,none,finetune_k5 (uses target labels),1,0.8485295896154157,0.8253762395928979,0.9192030153995002
PhysioNet,WESAD,none,coral,1,0.48514487879195556,0.4851478020474867,0.48498125611312504
PhysioNet,WESAD,none,mmd,1,0.49107347385491396,0.45509191980179464,0.45344207575366424
PhysioNet,WESAD,none,dann,1,0.47099515313264706,0.46990164279789154,0.4722732280572898
PhysioNet,WESAD,none,subject_dann,1,0.594395741447079,0.48658973100962055,0.727906393283471
PhysioNet,WESAD,none,source_only,2,0.5090047014249717,0.5077596618357487,0.5113826843573083
PhysioNet,WESAD,none,finetune_k5 (uses target labels),2,0.8326765701846328,0.8073821530885243,0.921878779327582
PhysioNet,WESAD,none,coral,2,0.5077193543812699,0.5063748303963697,0.5103718598080889
PhysioNet,WESAD,none,mmd,2,0.5487613763212531,0.540655398413246,0.5628729233555012
PhysioNet,WESAD,none,dann,2,0.4801271166411537,0.4797838299082699,0.493707798984085
PhysioNet,WESAD,none,subject_dann,2,0.5904197103514979,0.5849285526431138,0.6568468818971505
PhysioNet,WESAD,none,source_only,3,0.5146005970409747,0.5123339585658777,0.5073866549343146
PhysioNet,WESAD,none,finetune_k5 (uses target labels),3,0.8142888817221641,0.7990033222591362,0.8874113117794081
PhysioNet,WESAD,none,coral,3,0.5153078106194755,0.5130127685302035,0.5033688091541435
PhysioNet,WESAD,none,mmd,3,0.583454838322613,0.5599360601216676,0.6093999410958356
PhysioNet,WESAD,none,dann,3,0.49845831075946373,0.4980417410323953,0.491635245052232
PhysioNet,WESAD,none,subject_dann,3,0.5261578122557022,0.526259564446987,0.5578333448475219
PhysioNet,WESAD,none,source_only,4,0.5138824752838853,0.5138912993771299,0.5057540642055391
PhysioNet,WESAD,none,finetune_k5 (uses target labels),4,0.8691395226961219,0.8489425691697232,0.9328539466258163
PhysioNet,WESAD,none,coral,4,0.5158750359060879,0.5159041718434771,0.5046268857513736
PhysioNet,WESAD,none,mmd,4,0.5468197205324645,0.528236914600551,0.5695087319969602
PhysioNet,WESAD,none,dann,4,0.4778654876137632,0.47374675288785717,0.48741741599793476
PhysioNet,WESAD,none,subject_dann,4,0.5354352181453914,0.5303089166489773,0.6094035771553652
PhysioNet,WESAD,none,source_only,5,0.5129225555680798,0.5124732476325029,0.5414129000119989
PhysioNet,WESAD,none,finetune_k5 (uses target labels),5,0.821409134886721,0.8081874440735916,0.8933221801177136
PhysioNet,WESAD,none,coral,5,0.5123444221028787,0.5118176852072331,0.5398457583547558
PhysioNet,WESAD,none,mmd,5,0.5008508379299186,0.47362574305886757,0.5297775095173858
PhysioNet,WESAD,none,dann,5,0.5394439737767387,0.5333763998421858,0.5553717325460052
PhysioNet,WESAD,none,subject_dann,5,0.5576915385258687,0.5461526878482157,0.584511113615952
PhysioNet,WESAD,none,source_only,6,0.5050195801805667,0.5036231884057971,0.49742385182330207
