dataset,subject_id,subject_uid,harmonized_label,timestamp_start,temp_available,r1_range,r2_slope,r3_temp,invalid_frac,invalid_frac_eda_rules,raw_eda_range,raw_eda_mean
Stress-Predict,S03,Stress-Predict:S03,Stress,1577.0299999713898,True,0.0,0.0,0.0,0.0,0.0,0.3741709999999999,0.7506486166666667
Stress-Predict,S03,Stress-Predict:S03,Rest,1669.119999885559,True,0.0,0.0,0.0,0.0,0.0,0.08072900000000005,0.4966242083333333
Stress-Predict,S03,Stress-Predict:S03,Rest,1699.119999885559,True,0.0,0.0,0.0,0.0,0.0,0.21783899999999995,0.4790236916666667
Stress-Predict,S03,Stress-Predict:S03,Rest,1729.119999885559,True,0.0,0.0,0.0,0.0,0.0,0.29472399999999993,0.43726456250000006
Stress-Predict,S03,Stress-Predict:S03,Rest,1759.119999885559,True,0.0,0.0,0.0,0.0,0.0,0.09995000000000004,0.41692754583333336
Stress-Predict,S03,Stress-Predict:S03,Rest,1789.119999885559,True,0.0,0.0,0.0,0.0,0.0,0.10763799999999996,0.41058989166666665
Stress-Predict,S03,Stress-Predict:S03,Rest,1819.119999885559,True,0.0,0.0,0.0,0.0,0.0,0.096105,0.3973059333333333
Stress-Predict,S03,Stress-Predict:S03,Rest,1849.119999885559,True,0.0,0.0,0.0,0.0,0.0,0.096105,0.39526100416666665
Stress-Predict,S03,Stress-Predict:S03,Rest,1879.119999885559,True,0.0,0.0,0.0,0.0,0.0,0.14351800000000003,0.362334175
Stress-Predict,S03,Stress-Predict:S03,Rest,1982.3900001049042,True,0.0,0.0,0.0,0.0,0.0,0.08072800000000002,0.27399177916666667
Stress-Predict,S03,Stress-Predict:S03,Rest,2012.3900001049042,True,0.0,0.0,0.0,0.0,0.0,0.08072900000000002,0.2687806833333333
Stress-Predict,S03,Stress-Predict:S03,Rest,2042.3900001049042,True,0.0,0.0,0.0,0.0,0.0,0.09354300000000002,0.2570878875
Stress-Predict,S03,Stress-Predict:S03,Rest,2072.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.06150799999999998,0.25317425833333335
Stress-Predict,S03,Stress-Predict:S03,Rest,2102.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.074322,0.25532060833333337
Stress-Predict,S03,Stress-Predict:S03,Rest,2132.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.10123199999999999,0.2269373791666667
Stress-Predict,S03,Stress-Predict:S03,Rest,2162.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.080729,0.22205197499999998
Stress-Predict,S03,Stress-Predict:S03,Rest,2192.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.07688400000000001,0.2484863625
Stress-Predict,S03,Stress-Predict:S03,Rest,2222.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.065352,0.24727436666666666
Stress-Predict,S03,Stress-Predict:S03,Rest,2252.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.08841700000000002,0.2155702333333333
Stress-Predict,S03,Stress-Predict:S03,Rest,2282.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.041004999999999986,0.19799890416666666
Stress-Predict,S03,Stress-Predict:S03,Rest,2312.390000104904,True,0.0,0.0,0.0,0.0,0.0,0.041004999999999986,0.1970004791666667
Stress-Predict,S03,Stress-Predict:S03,Rest,2637.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.10763899999999998,0.3656391458333334
Stress-Predict,S03,Stress-Predict:S03,Rest,2667.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.10251299999999997,0.3389538666666667
Stress-Predict,S03,Stress-Predict:S03,Rest,2697.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.09098,0.307388475
Stress-Predict,S03,Stress-Predict:S03,Rest,2727.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.05894499999999997,0.28676845
Stress-Predict,S03,Stress-Predict:S03,Rest,2757.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.06663299999999997,0.26868461666666665
Stress-Predict,S03,Stress-Predict:S03,Rest,2787.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.04997500000000002,0.25436489166666665
Stress-Predict,S03,Stress-Predict:S03,Rest,2817.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.06150800000000001,0.2630037291666667
Stress-Predict,S03,Stress-Predict:S03,Rest,2847.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.08713599999999999,0.2742694291666667
Stress-Predict,S03,Stress-Predict:S03,Rest,2877.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.11404499999999995,0.3040835083333333
Stress-Predict,S03,Stress-Predict:S03,Rest,2907.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.24603000000000003,0.32159071666666667
Stress-Predict,S03,Stress-Predict:S03,Rest,2937.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.255,0.3235127958333333
Stress-Predict,S03,Stress-Predict:S03,Rest,2967.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.11917100000000003,0.3438978666666666
Stress-Predict,S03,Stress-Predict:S03,Rest,2997.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.10123100000000002,0.35082285
Stress-Predict,S03,Stress-Predict:S03,Rest,3027.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.103794,0.34099345000000003
Stress-Predict,S03,Stress-Predict:S03,Rest,3057.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.04741200000000001,0.32485837500000003
Stress-Predict,S03,Stress-Predict:S03,Rest,3087.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.060226,0.3066623291666667
Stress-Predict,S03,Stress-Predict:S03,Rest,3117.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.07560300000000003,0.31491674999999997
Stress-Predict,S03,Stress-Predict:S03,Rest,3147.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.08201000000000003,0.3102876416666666
Stress-Predict,S03,Stress-Predict:S03,Rest,3177.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.08713500000000002,0.27674143333333334
Stress-Predict,S03,Stress-Predict:S03,Rest,3207.640000104904,True,0.0,0.0,0.0,0.0,0.0,0.026910000000000017,0.26568395
Stress-Predict,S04,Stress-Predict:S04,Baseline,26.0,True,0.0,0.0,0.0,0.0,0.0,0.24087599999999998,0.9322186541666667
Stress-Predict,S04,Stress-Predict:S04,Baseline,56.0,True,0.0,0.0,0.0,0.0,0.0,0.20628200000000008,0.8222710250000002
Stress-Predict,S04,Stress-Predict:S04,Baseline,86.0,True,0.0,0.0,0.0,0.0,0.0,0.15375099999999997,0.7398597375
Stress-Predict,S04,Stress-Predict:S04,Baseline,116.0,True,0.0,0.0,0.0,0.0,0.0,0.140938,0.7067820375
Stress-Predict,S04,Stress-Predict:S04,Baseline,146.0,True,0.0,0.0,0.0,0.0,0.0,0.230626,0.7612993500000002
Stress-Predict,S04,Stress-Predict:S04,Baseline,176.0,True,0.0,0.0,0.0,0.0,0.0,0.32031299999999996,0.8415966333333335
Stress-Predict,S04,Stress-Predict:S04,Baseline,206.0,True,0.0,0.0,0.0,0.0,0.0,0.19859400000000005,0.8968400666666667
Stress-Predict,S04,Stress-Predict:S04,Baseline,236.0,True,0.0,0.0,0.0,0.0,0.0,0.32159400000000005,0.9384060708333334
Stress-Predict,S04,Stress-Predict:S04,Baseline,266.0,True,0.0,0.0,0.0,0.0,0.0,0.35746999999999995,1.065314275
Stress-Predict,S04,Stress-Predict:S04,Baseline,296.0,True,0.0,0.0,0.0,0.0,0.0,0.148625,1.1744770583333335
Stress-Predict,S04,Stress-Predict:S04,Baseline,326.0,True,0.0,0.0,0.0,0.0,0.0,0.3344070000000001,1.2462389375
Stress-Predict,S04,Stress-Predict:S04,Baseline,356.0,True,0.0,0.0,0.0,0.0,0.0,0.5933200000000001,1.37842315
Stress-Predict,S04,Stress-Predict:S04,Baseline,386.0,True,0.0,0.0,0.0,0.0,0.0,0.3984699999999999,1.5164680666666668
Stress-Predict,S04,Stress-Predict:S04,Baseline,416.0,True,0.0,0.0,0.0,0.0,0.0,0.14222,1.5969254791666667
Stress-Predict,S04,Stress-Predict:S04,Baseline,446.0,True,0.0,0.0,0.0,0.0,0.0,0.635702,1.665121775
Stress-Predict,S04,Stress-Predict:S04,Baseline,476.0,True,0.0,0.0,0.0,0.0,0.0,0.63442,1.7733966208333334
Stress-Predict,S04,Stress-Predict:S04,Stress,580.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.403794,1.5053938583333335
Stress-Predict,S04,Stress-Predict:S04,Stress,610.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.247282,1.3720972125000002
Stress-Predict,S04,Stress-Predict:S04,Stress,640.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.36387599999999987,1.26357525
Stress-Predict,S04,Stress-Predict:S04,Stress,670.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.2626569999999999,1.1350974791666666
Stress-Predict,S04,Stress-Predict:S04,Stress,700.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.17809399999999997,1.030178825
Stress-Predict,S04,Stress-Predict:S04,Stress,730.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.11797399999999991,0.9660477458333335
Stress-Predict,S04,Stress-Predict:S04,Stress,760.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.149907,0.9083951291666668
Stress-Predict,S04,Stress-Predict:S04,Stress,790.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.22421899999999995,0.8687698666666667
Stress-Predict,S04,Stress-Predict:S04,Stress,820.2999999523163,True,0.0,0.0,0.0,0.0,0.0,0.22421899999999995,0.892200825
Stress-Predict,S04,Stress-Predict:S04,Rest,923.9800000190735,True,0.0,0.0,0.0,0.0,0.0,0.362595,1.1947475208333336
Stress-Predict,S04,Stress-Predict:S04,Rest,953.9800000190735,True,0.0,0.0,0.0,0.0,0.0,0.2677820000000002,1.23525115
Stress-Predict,S04,Stress-Predict:S04,Rest,983.9800000190735,True,0.0,0.0,0.0,0.0,0.0,0.23575100000000004,1.194448575
Stress-Predict,S04,Stress-Predict:S04,Rest,1013.9800000190735,True,0.0,0.0,0.0,0.0,0.0,0.6112570000000002,1.2556404541666666
Stress-Predict,S04,Stress-Predict:S04,Rest,1043.9800000190735,True,0.0,0.0,0.0,0.0,0.0,0.9240820000000001,1.550813641666667
Stress-Predict,S04,Stress-Predict:S04,Rest,1073.9800000190735,True,0.0,0.0,0.0,0.0,0.0,0.4830319999999999,1.7284899375
Stress-Predict,S04,Stress-Predict:S04,Rest,1103.9800000190735,True,0.0,0.0,0.0,0.0,0.0,0.35746999999999995,1.6363311416666666
Stress-Predict,S04,Stress-Predict:S04,Stress,1208.75,True,0.0,0.0,0.0,0.0,0.0,0.6470329999999997,1.8888235541666665
Stress-Predict,S04,Stress-Predict:S04,Stress,1238.75,True,0.0,0.0,0.0,0.0,0.0,0.36003200000000013,1.826090175
Stress-Predict,S04,Stress-Predict:S04,Stress,1268.75,True,0.0,0.0,0.0,0.0,0.0,0.32159499999999985,1.7437109041666667
Stress-Predict,S04,Stress-Predict:S04,Stress,1298.75,True,0.0,0.0,0.0,0.0,0.0,0.410002,1.6975964375
Stress-Predict,S04,Stress-Predict:S04,Stress,1328.75,True,0.0,0.0,0.0,0.0,0.0,0.3472200000000001,1.681345875
Stress-Predict,S04,Stress-Predict:S04,Stress,1358.75,True,0.0,0.0,0.0,0.0,0.0,0.33312600000000003,1.6471310666666668
Stress-Predict,S04,Stress-Predict:S04,Stress,1388.75,True,0.0,0.0,0.0,0.0,0.0,0.23575100000000004,1.5909320583333335
Stress-Predict,S04,Stress-Predict:S04,Stress,1418.75,True,0.0,0.0,0.0,0.0,0.0,0.6239710000000003,1.6686988291666667
Stress-Predict,S04,Stress-Predict:S04,Stress,1448.75,True,0.0,0.0,0.0,0.0,0.0,0.9301900000000003,1.9199046750000002
Stress-Predict,S04,Stress-Predict:S04,Stress,1478.75,True,0.0,0.0,0.0,0.0,0.0,0.7214560000000001,2.137395533333333
Stress-Predict,S04,Stress-Predict:S04,Stress,1508.75,True,0.0,0.0,0.0,0.0,0.0,0.7137679999999997,2.204497558333333
Stress-Predict,S04,Stress-Predict:S04,Stress,1538.75,True,0.0,0.0,0.0,0.0,0.0,0.7637369999999999,2.1262721958333333
Stress-Predict,S04,Stress-Predict:S04,Stress,1568.75,True,0.0,0.0,0.0,0.0,0.0,0.6227990000000001,2.063902833333333
Stress-Predict,S04,Stress-Predict:S04,Stress,1598.75,True,0.0,0.0,0.0,0.0,0.0,0.9315819999999999,2.2405377541666667
Stress-Predict,S04,Stress-Predict:S04,Stress,1628.75,True,0.0,0.0,0.0,0.0,0.0,1.376811,2.5800161291666663
Stress-Predict,S04,Stress-Predict:S04,Stress,1658.75,True,0.0,0.0,0.0,0.0,0.0,1.2396060000000002,2.8474261
Stress-Predict,S04,Stress-Predict:S04,Stress,1688.75,True,0.0,0.0,0.0,0.0,0.0,0.9186590000000003,2.8510309625
Stress-Predict,S04,Stress-Predict:S04,Rest,1808.5,True,0.0,0.0,0.0,0.0,0.0,0.524143,2.0293444
Stress-Predict,S04,Stress-Predict:S04,Rest,1838.5,True,0.0,0.0,0.0,0.0,0.0,0.471611,1.7834006708333334
Stress-Predict,S04,Stress-Predict:S04,Rest,1868.5,True,0.0,0.0,0.0,0.0,0.0,0.40359500000000015,1.5845549666666665
Stress-Predict,S04,Stress-Predict:S04,Rest,1898.5,True,0.0,0.0,0.0,0.0,0.0,0.23939500000000002,1.5074252583333334
Stress-Predict,S04,Stress-Predict:S04,Rest,1928.5,True,0.0,0.0,0.0,0.0,0.0,0.23959399999999986,1.5074191875000003
Stress-Predict,S04,Stress-Predict:S04,Rest,1958.5,True,0.0,0.0,0.0,0.0,0.0,0.3139080000000001,1.4445469666666668
Stress-Predict,S04,Stress-Predict:S04,Rest,1988.5,True,0.0,0.0,0.0,0.0,0.0,0.2178129999999998,1.3264314125
Stress-Predict,S04,Stress-Predict:S04,Rest,2018.5,True,0.0,0.0,0.0,0.0,0.0,0.23446999999999996,1.2122556666666668
Stress-Predict,S04,Stress-Predict:S04,Hyperventilation,2110.4800000190735,True,0.0,0.0,0.0,0.0,0.0,0.16015599999999997,1.0824379708333334
Stress-Predict,S04,Stress-Predict:S04,Hyperventilation,2140.4800000190735,True,0.0,0.0,0.0,0.0,0.0,0.14606300000000005,1.0118375833333333
Stress-Predict,S04,Stress-Predict:S04,Rest,2239.9100000858307,True,0.0,0.0,0.0,0.0,0.0,0.22293799999999997,0.8815877416666666
Stress-Predict,S04,Stress-Predict:S04,Rest,2269.9100000858307,True,0.0,0.0,0.0,0.0,0.0,0.2280629999999999,0.8289975875
Stress-Predict,S04,Stress-Predict:S04,Rest,2299.9100000858307,True,0.0,0.0,0.0,0.0,0.0,0.3625950000000001,0.8086149958333333
Stress-Predict,S04,Stress-Predict:S04,Rest,2329.9100000858307,True,0.0,0.0,0.0,0.0,0.0,0.3625950000000001,0.7594842416666668
Stress-Predict,S04,Stress-Predict:S04,Rest,2359.9100000858307,True,0.0,0.0,0.0,0.0,0.0,0.22421900000000006,0.7118856708333332
Stress-Predict,S04,Stress-Predict:S04,Rest,2389.9100000858307,True,0.0,0.0,0.0,0.0,0.0,0.09096899999999997,0.6804469
Stress-Predict,S04,Stress-Predict:S04,Rest,2419.9100000858307,True,0.0,0.0,0.0,0.0,0.0,0.12556199999999995,0.6441980833333333
Stress-Predict,S04,Stress-Predict:S04,Rest,2449.9100000858307,True,0.0,0.0,0.0,0.0,0.0,0.06918800000000003,0.6104264208333333
Stress-Predict,S04,Stress-Predict:S04,Rest,2945.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.22806399999999993,0.6415238458333332
Stress-Predict,S04,Stress-Predict:S04,Rest,2975.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.12171899999999991,0.6007532624999999
Stress-Predict,S04,Stress-Predict:S04,Rest,3005.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.08456300000000005,0.5616910166666665
Stress-Predict,S04,Stress-Predict:S04,Rest,3035.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.05125000000000002,0.5382921958333333
Stress-Predict,S04,Stress-Predict:S04,Rest,3065.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.053813,0.5341441416666668
Stress-Predict,S04,Stress-Predict:S04,Rest,3095.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.06662500000000005,0.527903275
Stress-Predict,S04,Stress-Predict:S04,Rest,3125.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.03715599999999997,0.5149518583333333
Stress-Predict,S04,Stress-Predict:S04,Rest,3155.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.041000000000000036,0.503724875
Stress-Predict,S04,Stress-Predict:S04,Rest,3185.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.030749999999999944,0.49683816249999996
Stress-Predict,S04,Stress-Predict:S04,Rest,3215.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.02562500000000001,0.4902397416666667
Stress-Predict,S04,Stress-Predict:S04,Rest,3245.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.021781999999999968,0.48154861666666676
Stress-Predict,S04,Stress-Predict:S04,Rest,3275.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.038437,0.4721847916666667
Stress-Predict,S04,Stress-Predict:S04,Rest,3305.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.029467999999999994,0.4660401208333333
Stress-Predict,S04,Stress-Predict:S04,Rest,3335.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.024343999999999977,0.4611072916666667
Stress-Predict,S04,Stress-Predict:S04,Rest,3365.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.021780999999999995,0.4530567583333333
Stress-Predict,S04,Stress-Predict:S04,Rest,3395.0899999141693,True,0.0,0.0,0.0,0.0,0.0,0.03331299999999998,0.4496454416666667
Stress-Predict,S05,Stress-Predict:S05,Baseline,10.0,True,0.0,0.0,1.0,1.0,0.0,0.31008199999999997,3.7812362625000002
Stress-Predict,S05,Stress-Predict:S05,Baseline,40.0,True,0.0,0.0,1.0,1.0,0.0,0.4801089999999997,3.939548320833333
Stress-Predict,S05,Stress-Predict:S05,Baseline,70.0,True,0.0,0.0,1.0,1.0,0.0,0.6446509999999996,4.1182868500000005
Stress-Predict,S05,Stress-Predict:S05,Baseline,100.0,True,0.0,0.0,1.0,1.0,0.0,1.0506149999999996,4.375824037499999
Stress-Predict,S05,Stress-Predict:S05,Baseline,130.0,True,0.0,0.0,1.0,1.0,0.0,1.0026739999999998,4.6117937583333335
Stress-Predict,S05,Stress-Predict:S05,Baseline,160.0,True,0.0,0.0,1.0,1.0,0.0,1.2598449999999994,4.857792912500001
Stress-Predict,S05,Stress-Predict:S05,Baseline,190.0,True,0.0,0.0,1.0,1.0,0.0,1.0676449999999997,5.076831175
Stress-Predict,S05,Stress-Predict:S05,Baseline,220.0,True,0.0,0.0,1.0,1.0,0.0,1.7043460000000001,5.1928996666666665
Stress-Predict,S05,Stress-Predict:S05,Baseline,250.0,True,0.0,0.0,1.0,1.0,0.0,1.7043460000000001,5.106507458333334
Stress-Predict,S05,Stress-Predict:S05,Baseline,280.0,True,0.0,0.0,1.0,1.0,0.0,0.3831179999999996,5.002700558333333
Stress-Predict,S05,Stress-Predict:S05,Baseline,310.0,True,0.0,0.0,1.0,1.0,0.0,0.3139259999999995,5.103541291666667
Stress-Predict,S05,Stress-Predict:S05,Baseline,340.0,True,0.0,0.0,1.0,1.0,0.0,0.50997,5.003752266666667
Stress-Predict,S05,Stress-Predict:S05,Baseline,370.0,True,0.0,0.0,1.0,1.0,0.0,0.46896700000000013,4.787271395833333
Stress-Predict,S05,Stress-Predict:S05,Baseline,400.0,True,0.0,0.0,1.0,1.0,0.0,0.6374940000000002,4.5484020166666665
Stress-Predict,S05,Stress-Predict:S05,Baseline,430.0,True,0.0,0.0,1.0,1.0,0.0,0.6585269999999999,4.225391075
Stress-Predict,S05,Stress-Predict:S05,Baseline,460.0,True,0.0,0.0,1.0,1.0,0.0,0.7552359999999996,3.8625217291666667
Stress-Predict,S05,Stress-Predict:S05,Baseline,490.0,True,0.0,0.0,1.0,1.0,0.0,0.7837850000000004,3.4953784874999996
Stress-Predict,S05,Stress-Predict:S05,Baseline,520.0,True,0.0,0.0,1.0,1.0,0.0,0.73312,3.1263925208333334
Stress-Predict,S05,Stress-Predict:S05,Baseline,550.0,True,0.0,0.0,1.0,1.0,0.0,0.43111599999999983,2.8691334250000002
Stress-Predict,S05,Stress-Predict:S05,Baseline,580.0,True,0.0,0.0,1.0,1.0,0.0,0.3293020000000002,2.7047458458333336
Stress-Predict,S05,Stress-Predict:S05,Stress,689.0,True,0.0,0.0,1.0,1.0,0.0,0.2895810000000001,2.7668529791666665
Stress-Predict,S05,Stress-Predict:S05,Stress,719.0,True,0.0,0.0,1.0,1.0,0.0,0.20757599999999998,2.745775058333334
Stress-Predict,S05,Stress-Predict:S05,Stress,749.0,True,0.0,0.0,1.0,1.0,0.0,0.22167000000000003,2.7769701625
Stress-Predict,S05,Stress-Predict:S05,Stress,779.0,True,0.0,0.0,1.0,1.0,0.0,1.2289950000000003,2.9824576833333336
Stress-Predict,S05,Stress-Predict:S05,Stress,809.0,True,0.0,0.0,1.0,1.0,0.0,1.2648730000000006,3.4229614333333336
Stress-Predict,S05,Stress-Predict:S05,Stress,839.0,True,0.0,0.0,1.0,1.0,0.0,0.6470720000000005,3.7700941625
Stress-Predict,S05,Stress-Predict:S05,Stress,869.0,True,0.0,0.0,1.0,1.0,0.0,1.5913369999999998,4.136828245833334
Stress-Predict,S05,Stress-Predict:S05,Stress,899.0,True,0.0,0.0,1.0,1.0,0.0,1.2966299999999995,4.622745308333333
Stress-Predict,S05,Stress-Predict:S05,Stress,929.0,True,0.0,0.0,1.0,1.0,0.0,1.5685250000000002,4.989779670833333
Stress-Predict,S05,Stress-Predict:S05,Rest,1035.0,True,0.0,0.0,1.0,1.0,0.0,1.4019519999999996,5.166850883333335
Stress-Predict,S05,Stress-Predict:S05,Rest,1065.0,True,0.0,0.0,1.0,1.0,0.0,0.6509159999999996,5.329624108333333
Stress-Predict,S05,Stress-Predict:S05,Rest,1095.0,True,0.0,0.0,1.0,1.0,0.0,0.8751489999999995,5.312397379166667
Stress-Predict,S05,Stress-Predict:S05,Rest,1125.0,True,0.0,0.0,1.0,1.0,0.0,0.8055809999999992,5.007281750000001
Stress-Predict,S05,Stress-Predict:S05,Rest,1155.0,True,0.0,0.0,1.0,1.0,0.0,0.5311440000000003,4.6654752125
Stress-Predict,S05,Stress-Predict:S05,Rest,1185.0,True,0.0,0.0,1.0,1.0,0.0,0.8758220000000003,4.391438454166666
Stress-Predict,S05,Stress-Predict:S05,Rest,1215.0,True,0.0,0.0,1.0,1.0,0.0,0.8654300000000004,4.0617426375
Stress-Predict,S05,Stress-Predict:S05,Stress,1306.0,True,0.0,0.0,0.4166666666666667,0.6,0.0,0.5971000000000002,3.2493984916666667
Stress-Predict,S05,Stress-Predict:S05,Stress,1336.0,True,0.0,0.0,0.016666666666666666,0.1,0.0,0.32989099999999993,3.0427403958333334
Stress-Predict,S05,Stress-Predict:S05,Stress,1366.0,True,0.0,0.0,0.0,0.0,0.0,0.23960800000000004,2.910965366666667
Stress-Predict,S05,Stress-Predict:S05,Stress,1396.0,True,0.0,0.0,0.0,0.0,0.0,0.23448400000000014,2.8198947708333337
Stress-Predict,S05,Stress-Predict:S05,Stress,1426.0,True,0.0,0.0,0.08333333333333333,0.26666666666666666,0.0,0.2524219999999997,2.7669331166666664
Stress-Predict,S05,Stress-Predict:S05,Stress,1456.0,True,0.0,0.0,0.1,0.45,0.0,0.8232029999999999,2.9087789125
Stress-Predict,S05,Stress-Predict:S05,Stress,1486.0,True,0.0,0.0,0.016666666666666666,0.18333333333333332,0.0,1.048718,3.327903041666666
Stress-Predict,S05,Stress-Predict:S05,Stress,1516.0,True,0.0,0.0,0.0,0.0,0.0,2.1261669999999997,3.9908486541666663
Stress-Predict,S05,Stress-Predict:S05,Stress,1546.0,True,0.0,0.0,0.0,0.0,0.0,1.6943579999999998,4.589054554166666
Stress-Predict,S05,Stress-Predict:S05,Stress,1576.0,True,0.0,0.0,0.0,0.0,0.0,0.9426829999999997,4.874332595833334
Stress-Predict,S05,Stress-Predict:S05,Stress,1606.0,True,0.0,0.0,0.0,0.0,0.0,1.485239,5.099955645833334
Stress-Predict,S05,Stress-Predict:S05,Stress,1636.0,True,0.0,0.0,0.0,0.0,0.0,1.2959779999999999,5.3650493374999995
Stress-Predict,S05,Stress-Predict:S05,Stress,1666.0,True,0.0,0.0,0.13333333333333333,0.36666666666666664,0.0,1.9125949999999996,5.158488829166667
Stress-Predict,S05,Stress-Predict:S05,Stress,1696.0,True,0.0,0.0,0.6166666666666667,0.8666666666666667,0.0,1.286753,4.868334283333334
Stress-Predict,S05,Stress-Predict:S05,Stress,1726.0,True,0.0,0.0,0.9833333333333333,1.0,0.0,0.6733710000000004,4.9413152333333334
Stress-Predict,S05,Stress-Predict:S05,Stress,1756.0,True,0.0,0.0,0.95,1.0,0.0,1.4711429999999996,5.099452025
Stress-Predict,S05,Stress-Predict:S05,Stress,1786.0,True,0.0,0.0,0.65,0.8833333333333333,0.0,1.4878010000000002,5.044269370833333
Stress-Predict,S05,Stress-Predict:S05,Stress,1816.0,True,0.0,0.0,0.2,0.38333333333333336,0.0,1.672314,5.132858679166666
Stress-Predict,S05,Stress-Predict:S05,Stress,1846.0,True,0.0,0.0,0.0,0.0,0.0,1.672314,5.258821516666667
Stress-Predict,S05,Stress-Predict:S05,Rest,1951.0,True,0.0,0.0,0.55,0.6333333333333333,0.0,0.9042430000000001,5.161680795833333
Stress-Predict,S05,Stress-Predict:S05,Rest,1981.0,True,0.0,0.0,1.0,1.0,0.0,0.9042430000000001,5.17186485
Stress-Predict,S05,Stress-Predict:S05,Rest,2011.0,True,0.0,0.0,1.0,1.0,0.0,1.1419619999999995,4.873868529166667
Stress-Predict,S05,Stress-Predict:S05,Rest,2041.0,True,0.0,0.0,1.0,1.0,0.0,0.8335379999999999,4.586200504166667
Stress-Predict,S05,Stress-Predict:S05,Rest,2071.0,True,0.0,0.0,1.0,1.0,0.0,0.8399450000000002,4.5993888875
Stress-Predict,S05,Stress-Predict:S05,Rest,2101.0,True,0.0,0.0,1.0,1.0,0.0,0.8706969999999998,4.496260054166667
Stress-Predict,S05,Stress-Predict:S05,Hyperventilation,2217.0,True,0.0,0.0,1.0,1.0,0.0,0.390806,4.121686033333333
Stress-Predict,S05,Stress-Predict:S05,Hyperventilation,2247.0,True,0.0,0.0,1.0,1.0,0.0,0.38055499999999975,4.067485720833333
Stress-Predict,S05,Stress-Predict:S05,Rest,2338.0,True,0.0,0.0,1.0,1.0,0.0,1.3645400000000003,4.286164458333333
Stress-Predict,S05,Stress-Predict:S05,Rest,2368.0,True,0.0,0.0,1.0,1.0,0.0,1.158246,4.069470483333333
Stress-Predict,S05,Stress-Predict:S05,Rest,2398.0,True,0.0,0.0,1.0,1.0,0.0,0.4343710000000005,3.8958848083333333
Stress-Predict,S05,Stress-Predict:S05,Rest,2428.0,True,0.0,0.0,1.0,1.0,0.0,0.6214450000000005,3.7685245
Stress-Predict,S05,Stress-Predict:S05,Rest,2458.0,True,0.0,0.0,1.0,1.0,0.0,0.4378249999999997,3.5477800999999998
Stress-Predict,S05,Stress-Predict:S05,Rest,2488.0,True,0.0,0.0,1.0,1.0,0.0,0.7312500000000002,3.5624685166666668
Stress-Predict,S05,Stress-Predict:S05,Rest,2518.0,True,0.0,0.0,1.0,1.0,0.0,0.6338690000000002,3.6251133833333333
